zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
2105	938	JJ098	250	118v	118v	3	AM	0	97	3860	6143	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvo7nejev4ea/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvo7nejev4ea/full/1200,/0/default.jpg	3864	6349
2106	939	JJ098	251	119r	119r	2	AF	1	33	4092	1068	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh703pg5fzi8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh703pg5fzi8/full/1200,/0/default.jpg	4096	6285
2107	939	JJ098	251	119r	119r	1	AI	3	1090	4084	5066	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh703pg5fzi8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vh703pg5fzi8/full/1200,/0/default.jpg	4096	6285
2108	940	JJ098	252	119v	119v	3	AM	4	103	3857	6132	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaeygi0t35ps/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaeygi0t35ps/full/1200,/0/default.jpg	3864	6349
2109	941	JJ098	253	120r	120r	2	AF	4	24	4089	6145	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcc6vr205dhd/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcc6vr205dhd/full/1200,/0/default.jpg	4096	6285
2110	942	JJ098	254	120v	120v	0	AC	20	110	3879	2383	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdl2uriu9q4o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdl2uriu9q4o/full/1200,/0/default.jpg	3904	6349
2111	942	JJ098	254	120v	120v	0	AC	30	2388	3874	1721	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdl2uriu9q4o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdl2uriu9q4o/full/1200,/0/default.jpg	3904	6349
2112	942	JJ098	254	120v	120v	1	AI	6	4061	3897	2160	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdl2uriu9q4o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdl2uriu9q4o/full/1200,/0/default.jpg	3904	6349
2113	943	JJ098	255	121r	121r	2	AF	0	54	4096	875	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpk6peau327g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpk6peau327g/full/1200,/0/default.jpg	4096	6229
2114	943	JJ098	255	121r	121r	0	AC	0	891	4096	1841	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpk6peau327g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpk6peau327g/full/1200,/0/default.jpg	4096	6229
2115	943	JJ098	255	121r	121r	0	AC	0	2655	4083	1112	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpk6peau327g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpk6peau327g/full/1200,/0/default.jpg	4096	6229
2116	943	JJ098	255	121r	121r	1	AI	0	3715	4096	2414	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpk6peau327g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpk6peau327g/full/1200,/0/default.jpg	4096	6229
2117	944	JJ098	256	121v	121v	2	AF	0	115	3900	1477	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v938c3dplq26/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v938c3dplq26/full/1200,/0/default.jpg	3904	6349
2118	944	JJ098	256	121v	121v	0	AC	1	1436	3900	3500	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v938c3dplq26/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v938c3dplq26/full/1200,/0/default.jpg	3904	6349
2119	944	JJ098	256	121v	121v	1	AI	1	4858	3902	1357	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v938c3dplq26/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v938c3dplq26/full/1200,/0/default.jpg	3904	6349
2120	945	JJ098	257	122r	122r	2	AF	0	36	4096	2372	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtwxbr72vwrg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtwxbr72vwrg/full/1200,/0/default.jpg	4096	6229
2121	945	JJ098	257	122r	122r	0	AC	1	2380	4095	2431	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtwxbr72vwrg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtwxbr72vwrg/full/1200,/0/default.jpg	4096	6229
2122	945	JJ098	257	122r	122r	1	AI	0	4785	4096	1360	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtwxbr72vwrg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtwxbr72vwrg/full/1200,/0/default.jpg	4096	6229
2123	946	JJ098	258	122v	122v	2	AF	0	57	3896	1424	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2hvdcygjfpm/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2hvdcygjfpm/full/1200,/0/default.jpg	3904	6269
2124	946	JJ098	258	122v	122v	1	AI	0	1374	3897	4800	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2hvdcygjfpm/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2hvdcygjfpm/full/1200,/0/default.jpg	3904	6269
2125	947	JJ098	259	123r	123r	3	AM	25	75	3851	6071	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn1p1qasthlq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn1p1qasthlq/full/1200,/0/default.jpg	4024	6229
2126	948	JJ098	260	123v	123v	3	AM	51	32	3847	6147	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vexhmzdirtl8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vexhmzdirtl8/full/1200,/0/default.jpg	3904	6269
2127	949	JJ098	261	124r	124r	3	AM	19	64	3863	6094	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voykne434qr6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voykne434qr6/full/1200,/0/default.jpg	4024	6229
2128	950	JJ098	262	124v	124v	3	AM	40	69	3863	6133	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgsxqlq76hm4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgsxqlq76hm4/full/1200,/0/default.jpg	3904	6293
2129	951	JJ098	263	125r	125r	2	AF	2	68	3956	962	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy94crv6c4ub/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy94crv6c4ub/full/1200,/0/default.jpg	4024	6229
2130	951	JJ098	263	125r	125r	0	AC	23	1023	3865	1904	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy94crv6c4ub/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy94crv6c4ub/full/1200,/0/default.jpg	4024	6229
2131	951	JJ098	263	125r	125r	1	AI	42	2916	3854	3268	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy94crv6c4ub/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy94crv6c4ub/full/1200,/0/default.jpg	4024	6229
2132	952	JJ098	264	125v	125v	3	AM	56	83	3847	6134	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voiqsmujd1z6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voiqsmujd1z6/full/1200,/0/default.jpg	3904	6293
2133	953	JJ098	265	126r	126r	2	AF	6	60	4014	2353	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyprpxy7k26t/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyprpxy7k26t/full/1200,/0/default.jpg	4024	6229
2134	953	JJ098	265	126r	126r	0	AC	18	2417	4002	3702	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyprpxy7k26t/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyprpxy7k26t/full/1200,/0/default.jpg	4024	6229
2135	954	JJ098	266	126v	126v	0	AC	0	74	3903	1402	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6il2ox6j8v1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6il2ox6j8v1/full/1200,/0/default.jpg	3904	6293
2136	954	JJ098	266	126v	126v	0	AC	23	1474	3878	4755	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6il2ox6j8v1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6il2ox6j8v1/full/1200,/0/default.jpg	3904	6293
2137	955	JJ098	267	127r	127r	1	AI	0	5	3287	3853	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vznot71v68uw/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vznot71v68uw/full/1200,/0/default.jpg	3305	3945
2138	956	JJ098	268	127v	127v	3	AM	0	11	2824	3801	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzjuxrfzx96f/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzjuxrfzx96f/full/1200,/0/default.jpg	2826	3849
2139	957	JJ098	269	128r	128r	3	AM	0	12	2857	3740	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu83sem19o0x/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu83sem19o0x/full/1200,/0/default.jpg	2858	3778
2140	958	JJ098	270	128v	128v	2	AF	21	8	3091	3867	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vct4epbmj8l3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vct4epbmj8l3/full/1200,/0/default.jpg	3114	3913
2141	959	JJ098	271	129r	129r	4	NIA	6	0	2038	2047	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2juhjrqp6ly/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2juhjrqp6ly/full/1200,/0/default.jpg	2048	2048
2142	960	JJ098	272	129v	129v	0	AC	0	65	3750	6169	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vadcxemmekz7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vadcxemmekz7/full/1200,/0/default.jpg	3753	6325
2143	961	JJ098	273	130r	130r	0	AC	103	97	3876	2645	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpdx00g8mjb6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpdx00g8mjb6/full/1200,/0/default.jpg	4056	6261
2144	961	JJ098	273	130r	130r	1	AI	49	2705	3900	3419	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpdx00g8mjb6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpdx00g8mjb6/full/1200,/0/default.jpg	4056	6261
2145	962	JJ098	274	130v	130v	2	AF	1	6	1199	1080	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vetp5kec5dni/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vetp5kec5dni/full/1200,/0/default.jpg	1200	1921
2146	962	JJ098	274	130v	130v	0	AC	0	1060	1200	824	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vetp5kec5dni/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vetp5kec5dni/full/1200,/0/default.jpg	1200	1921
2147	963	JJ098	275	131r	131r	0	AC	0	47	4052	1552	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqkwc6ax5imj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqkwc6ax5imj/full/1200,/0/default.jpg	4056	6229
2148	963	JJ098	275	131r	131r	0	AC	0	1594	4052	1606	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqkwc6ax5imj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqkwc6ax5imj/full/1200,/0/default.jpg	4056	6229
2149	963	JJ098	275	131r	131r	0	AC	0	3146	4048	3031	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqkwc6ax5imj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqkwc6ax5imj/full/1200,/0/default.jpg	4056	6229
2150	964	JJ098	276	131v	131v	0	AC	12	88	3940	1780	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfnkvw7f7dt1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfnkvw7f7dt1/full/1200,/0/default.jpg	3952	6325
2151	964	JJ098	276	131v	131v	0	AC	20	1736	3933	2162	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfnkvw7f7dt1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfnkvw7f7dt1/full/1200,/0/default.jpg	3952	6325
2152	964	JJ098	276	131v	131v	1	AI	1	3802	3952	2366	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfnkvw7f7dt1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfnkvw7f7dt1/full/1200,/0/default.jpg	3952	6325
2153	965	JJ098	277	132r	132r	2	AF	0	33	1199	340	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zlhbquy8kj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zlhbquy8kj/full/1200,/0/default.jpg	1200	1843
2154	965	JJ098	277	132r	132r	0	AC	0	333	1198	1482	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zlhbquy8kj/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zlhbquy8kj/full/1200,/0/default.jpg	1200	1843
2155	966	JJ098	278	132v	132v	0	AC	0	59	3952	2278	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xqeuvxgfc4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xqeuvxgfc4/full/1200,/0/default.jpg	3952	6325
2156	966	JJ098	278	132v	132v	0	AC	1	2330	3952	2089	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xqeuvxgfc4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xqeuvxgfc4/full/1200,/0/default.jpg	3952	6325
2157	966	JJ098	278	132v	132v	1	AI	0	4410	3952	1747	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xqeuvxgfc4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4xqeuvxgfc4/full/1200,/0/default.jpg	3952	6325
2158	967	JJ098	279	133r	133r	2	AF	0	85	4051	2171	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0807n8kh9mg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0807n8kh9mg/full/1200,/0/default.jpg	4056	6229
2159	967	JJ098	279	133r	133r	0	AC	0	2255	4051	2384	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0807n8kh9mg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0807n8kh9mg/full/1200,/0/default.jpg	4056	6229
2160	967	JJ098	279	133r	133r	1	AI	0	4628	4050	1545	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0807n8kh9mg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0807n8kh9mg/full/1200,/0/default.jpg	4056	6229
2161	968	JJ098	280	133v	133v	2	AF	7	53	3944	2211	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv3slyqtiayg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv3slyqtiayg/full/1200,/0/default.jpg	3952	6325
2162	968	JJ098	280	133v	133v	0	AC	2	2264	3950	3905	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv3slyqtiayg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv3slyqtiayg/full/1200,/0/default.jpg	3952	6325
2163	969	JJ098	281	134r	134r	0	AC	0	90	4056	3294	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0davarbmvbu/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0davarbmvbu/full/1200,/0/default.jpg	4056	6182
2164	969	JJ098	281	134r	134r	1	AI	0	3300	4056	2776	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0davarbmvbu/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0davarbmvbu/full/1200,/0/default.jpg	4056	6182
2165	970	JJ098	282	134v	134v	2	AF	12	100	3987	1189	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwii530fpgat/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwii530fpgat/full/1200,/0/default.jpg	4000	6269
2166	970	JJ098	282	134v	134v	0	AC	56	1287	3943	868	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwii530fpgat/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwii530fpgat/full/1200,/0/default.jpg	4000	6269
2167	970	JJ098	282	134v	134v	0	AC	39	2146	3961	1497	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwii530fpgat/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwii530fpgat/full/1200,/0/default.jpg	4000	6269
2168	970	JJ098	282	134v	134v	1	AI	14	3626	3986	2511	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwii530fpgat/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwii530fpgat/full/1200,/0/default.jpg	4000	6269
2169	971	JJ098	283	135r	135r	2	AF	0	99	4056	895	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8wszpb9nr91/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8wszpb9nr91/full/1200,/0/default.jpg	4056	6182
2170	971	JJ098	283	135r	135r	0	AC	0	972	4056	1617	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8wszpb9nr91/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8wszpb9nr91/full/1200,/0/default.jpg	4056	6182
2171	971	JJ098	283	135r	135r	0	AC	0	2581	4056	3500	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8wszpb9nr91/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8wszpb9nr91/full/1200,/0/default.jpg	4056	6182
2172	972	JJ098	284	135v	135v	0	AC	0	79	3890	4269	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v15bthxosslb/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v15bthxosslb/full/1200,/0/default.jpg	3896	6198
2173	972	JJ098	284	135v	135v	1	AI	0	4243	3891	1932	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v15bthxosslb/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v15bthxosslb/full/1200,/0/default.jpg	3896	6198
2174	973	JJ098	285	136r	136r	2	AF	0	98	4030	911	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbreb64shx0d/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbreb64shx0d/full/1200,/0/default.jpg	4032	6158
2175	973	JJ098	285	136r	136r	0	AC	0	993	4032	3376	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbreb64shx0d/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbreb64shx0d/full/1200,/0/default.jpg	4032	6158
2176	973	JJ098	285	136r	136r	1	AI	0	4348	4032	1769	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbreb64shx0d/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbreb64shx0d/full/1200,/0/default.jpg	4032	6158
2177	974	JJ098	286	136v	136v	2	AF	0	88	3891	1851	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqz219qsirto/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqz219qsirto/full/1200,/0/default.jpg	3896	6198
2178	974	JJ098	286	136v	136v	0	AC	0	1866	3896	1878	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqz219qsirto/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqz219qsirto/full/1200,/0/default.jpg	3896	6198
2179	974	JJ098	286	136v	136v	1	AI	0	3732	3895	2420	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqz219qsirto/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqz219qsirto/full/1200,/0/default.jpg	3896	6198
2180	975	JJ098	287	137r	137r	2	AF	0	93	4022	1476	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n50bytx94o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n50bytx94o/full/1200,/0/default.jpg	4032	6158
2181	975	JJ098	287	137r	137r	1	AI	0	1513	4030	4583	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n50bytx94o/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n50bytx94o/full/1200,/0/default.jpg	4032	6158
2182	976	JJ098	288	137v	137v	2	AF	0	106	3836	1887	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngvs8cq8pg8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngvs8cq8pg8/full/1200,/0/default.jpg	3840	6198
2183	976	JJ098	288	137v	137v	0	AC	1	1886	3834	1437	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngvs8cq8pg8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngvs8cq8pg8/full/1200,/0/default.jpg	3840	6198
2184	976	JJ098	288	137v	137v	0	AC	7	3317	3827	1437	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngvs8cq8pg8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngvs8cq8pg8/full/1200,/0/default.jpg	3840	6198
2185	976	JJ098	288	137v	137v	1	AI	0	4597	3840	1580	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngvs8cq8pg8/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngvs8cq8pg8/full/1200,/0/default.jpg	3840	6198
2186	977	JJ098	289	138r	138r	2	AF	0	71	4031	2286	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vshij91b3peq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vshij91b3peq/full/1200,/0/default.jpg	4032	6158
2187	977	JJ098	289	138r	138r	0	AC	0	2357	4032	1713	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vshij91b3peq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vshij91b3peq/full/1200,/0/default.jpg	4032	6158
2188	977	JJ098	289	138r	138r	1	AI	0	4059	4032	2055	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vshij91b3peq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vshij91b3peq/full/1200,/0/default.jpg	4032	6158
2189	978	JJ098	290	138v	138v	2	AF	13	103	3860	2029	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuf2s802doqt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuf2s802doqt/full/1200,/0/default.jpg	3880	6229
2190	978	JJ098	290	138v	138v	0	AC	33	2122	3838	1288	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuf2s802doqt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuf2s802doqt/full/1200,/0/default.jpg	3880	6229
2191	978	JJ098	290	138v	138v	0	AC	0	3394	3873	2777	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuf2s802doqt/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuf2s802doqt/full/1200,/0/default.jpg	3880	6229
2192	979	JJ098	291	139r	139r	0	AC	0	75	3952	2848	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vji2v8blojd6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vji2v8blojd6/full/1200,/0/default.jpg	3952	6198
2193	979	JJ098	291	139r	139r	1	AI	0	2862	3952	3264	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vji2v8blojd6/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vji2v8blojd6/full/1200,/0/default.jpg	3952	6198
2194	980	JJ098	292	139v	139v	2	AF	12	107	3861	1539	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2wf37jsman1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2wf37jsman1/full/1200,/0/default.jpg	3880	6229
2195	980	JJ098	292	139v	139v	0	AC	53	1646	3819	2931	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2wf37jsman1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2wf37jsman1/full/1200,/0/default.jpg	3880	6229
2196	980	JJ098	292	139v	139v	1	AI	0	4443	3873	1725	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2wf37jsman1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2wf37jsman1/full/1200,/0/default.jpg	3880	6229
2197	981	JJ098	293	140r	140r	2	AF	0	85	3937	1264	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcg9cjn19hkr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcg9cjn19hkr/full/1200,/0/default.jpg	3952	6198
2198	981	JJ098	293	140r	140r	0	AC	0	1327	3916	1170	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcg9cjn19hkr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcg9cjn19hkr/full/1200,/0/default.jpg	3952	6198
2199	981	JJ098	293	140r	140r	0	AC	0	2479	3939	2239	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcg9cjn19hkr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcg9cjn19hkr/full/1200,/0/default.jpg	3952	6198
2200	981	JJ098	293	140r	140r	1	AI	1	4693	3950	1466	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcg9cjn19hkr/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcg9cjn19hkr/full/1200,/0/default.jpg	3952	6198
