"annotation_id","annotator","created_at","folio_label","folio_sort_key","id","image","image_id","image_path","label","lead_time","register","updated_at","volume" 
32871,"1","2026-06-03T14:42:21.329771Z","172r",361,32871,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vimrpb20izmv/full/1200,/0/default.jpg",3739,"Paris_Archives_Nationales_JJ166_361.jpg","[{""x"":0.06,""y"":0.6,""width"":99.94,""height"":49.88,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1393},{""x"":-0.005,""y"":50.54,""width"":87.51,""height"":48.74,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1393}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32872,"1","2026-06-03T14:42:21.329771Z","172v",362,32872,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjqus09oi5y8/full/1200,/0/default.jpg",3740,"Paris_Archives_Nationales_JJ166_362.jpg","[{""x"":8.95,""y"":1.76,""width"":91.0,""height"":98.08,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32873,"1","2026-06-03T14:42:21.329771Z","173r",363,32873,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/va0oi73iqm1c/full/1200,/0/default.jpg",3741,"Paris_Archives_Nationales_JJ166_363.jpg","[{""x"":0.035,""y"":62.91,""width"":97.21,""height"":36.0,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1393},{""x"":0.005,""y"":0.805,""width"":92.05,""height"":62.43,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1393}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32874,"1","2026-06-03T14:42:21.329771Z","173v",364,32874,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/veqngr6fd2z3/full/1200,/0/default.jpg",3742,"Paris_Archives_Nationales_JJ166_364.jpg","[{""x"":11.54,""y"":0.89,""width"":88.4,""height"":98.66,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32875,"1","2026-06-03T14:42:21.329771Z","174r",365,32875,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxr46gmcfung/full/1200,/0/default.jpg",3743,"Paris_Archives_Nationales_JJ166_365.jpg","[{""x"":0.0,""y"":0.41,""width"":86.58,""height"":66.08,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1393},{""x"":0.005,""y"":66.295,""width"":98.23,""height"":32.29,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1393}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32876,"1","2026-06-03T14:42:21.329771Z","174v",366,32876,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj6nmpd9qqnh/full/1200,/0/default.jpg",3744,"Paris_Archives_Nationales_JJ166_366.jpg","[{""x"":2.04,""y"":45.53,""width"":97.88,""height"":52.14,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1337},{""x"":0.005,""y"":0.93,""width"":99.87,""height"":44.84,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32877,"1","2026-06-03T14:42:21.329771Z","175r",367,32877,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve48lkmnjqkb/full/1200,/0/default.jpg",3745,"Paris_Archives_Nationales_JJ166_367.jpg","[{""x"":0.0,""y"":0.76,""width"":85.68,""height"":98.86,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1393}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32878,"1","2026-06-03T14:42:21.329771Z","175v",368,32878,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vurrh47crnvy/full/1200,/0/default.jpg",3746,"Paris_Archives_Nationales_JJ166_368.jpg","[{""x"":16.96,""y"":23.665,""width"":82.98,""height"":75.57,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1337},{""x"":0.265,""y"":0.5,""width"":99.65,""height"":23.28,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32879,"1","2026-06-03T14:42:21.329771Z","176r",369,32879,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vainordffuuk/full/1200,/0/default.jpg",3747,"Paris_Archives_Nationales_JJ166_369.jpg","[{""x"":0,""y"":0.715,""width"":85.98,""height"":98.93,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1393}]",15.774,"JJ166","2026-06-05T08:20:33.434152Z","JJ166"
32880,"1","2026-06-03T14:42:21.329771Z","176v",370,32880,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3f4p3ofoz9g/full/1200,/0/default.jpg",3748,"Paris_Archives_Nationales_JJ166_370.jpg","[{""x"":7.525,""y"":2.415,""width"":92.45,""height"":97.23,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32881,"1","2026-06-03T14:42:21.329771Z","177r",371,32881,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrrly3dlybwh/full/1200,/0/default.jpg",3749,"Paris_Archives_Nationales_JJ166_371.jpg","[{""x"":-0.005,""y"":0.645,""width"":85.91,""height"":98.75,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1393}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32882,"1","2026-06-03T14:42:21.329771Z","177v",372,32882,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyl8c1o6v89b/full/1200,/0/default.jpg",3750,"Paris_Archives_Nationales_JJ166_372.jpg","[{""x"":0.55,""y"":3.085,""width"":99.42,""height"":96.73,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32883,"1","2026-06-03T14:42:21.329771Z","178r",373,32883,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdye1e31nkse/full/1200,/0/default.jpg",3751,"Paris_Archives_Nationales_JJ166_373.jpg","[{""x"":0.005,""y"":0.455,""width"":85.93,""height"":99.33,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1393}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32884,"1","2026-06-03T14:42:21.329771Z","178v",374,32884,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5riidht9ysv/full/1200,/0/default.jpg",3752,"Paris_Archives_Nationales_JJ166_374.jpg","[{""x"":3.05,""y"":0.185,""width"":96.88,""height"":99.47,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.329771Z","JJ166"
32885,"1","2026-06-03T14:42:21.330782Z","179r",375,32885,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v64wvbr3k2hj/full/1200,/0/default.jpg",3753,"Paris_Archives_Nationales_JJ166_375.jpg","[{""x"":0.025,""y"":0.175,""width"":87.55,""height"":99.49,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.330782Z","JJ166"
32886,"1","2026-06-03T14:42:21.330782Z","179v",376,32886,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhjxlkl5d0a5/full/1200,/0/default.jpg",3754,"Paris_Archives_Nationales_JJ166_376.jpg","[{""x"":1.82,""y"":0.54,""width"":98.12,""height"":98.3,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.330782Z","JJ166"
32887,"1","2026-06-03T14:42:21.330782Z","180r",377,32887,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vitizmrxfn4j/full/1200,/0/default.jpg",3755,"Paris_Archives_Nationales_JJ166_377.jpg","[{""x"":0.0,""y"":0.3,""width"":85.78,""height"":99.2,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.330782Z","JJ166"
32888,"1","2026-06-03T14:42:21.330782Z","180v",378,32888,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj0ub3fdkzv3/full/1200,/0/default.jpg",3756,"Paris_Archives_Nationales_JJ166_378.jpg","[{""x"":14.915,""y"":0.19,""width"":85.01,""height"":98.06,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.330782Z","JJ166"
32889,"1","2026-06-03T14:42:21.330782Z","181r",379,32889,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxgoim2jw72q/full/1200,/0/default.jpg",3757,"Paris_Archives_Nationales_JJ166_379.jpg","[{""x"":-0.005,""y"":0.105,""width"":87.85,""height"":98.83,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.330782Z","JJ166"
32890,"1","2026-06-03T14:42:21.330782Z","181v",380,32890,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp2dh0s44bo4/full/1200,/0/default.jpg",3758,"Paris_Archives_Nationales_JJ166_380.jpg","[{""x"":10.565,""y"":0.59,""width"":89.37,""height"":96.28,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.330782Z","JJ166"
32891,"1","2026-06-03T14:42:21.330782Z","182r",381,32891,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6z8mdtl8xip/full/1200,/0/default.jpg",3759,"Paris_Archives_Nationales_JJ166_381.jpg","[{""x"":0.005,""y"":1.5,""width"":87.81,""height"":98.28,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.330782Z","JJ166"
32892,"1","2026-06-03T14:42:21.330782Z","182v",382,32892,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm1bol8wnylp/full/1200,/0/default.jpg",3760,"Paris_Archives_Nationales_JJ166_382.jpg","[{""x"":6.06,""y"":1.28,""width"":93.9,""height"":98,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1337}]",9.008,"JJ166","2026-06-05T11:41:35.196015Z","JJ166"
32893,"1","2026-06-03T14:42:21.333779Z","183r",383,32893,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb3p47ufvzmv/full/1200,/0/default.jpg",3761,"Paris_Archives_Nationales_JJ166_383.jpg","[{""x"":0.005,""y"":1.295,""width"":94.25,""height"":98.57,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.333779Z","JJ166"
32894,"1","2026-06-03T14:42:21.333779Z","183v",384,32894,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8981ugzd6lf/full/1200,/0/default.jpg",3762,"Paris_Archives_Nationales_JJ166_384.jpg","[{""x"":6.89,""y"":1.42,""width"":93.06,""height"":98,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1337}]",12.206,"JJ166","2026-06-05T08:20:50.300786Z","JJ166"
32895,"1","2026-06-03T14:42:21.333779Z","184r",385,32895,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vha0p6oord0u/full/1200,/0/default.jpg",3763,"Paris_Archives_Nationales_JJ166_385.jpg","[{""x"":0.015,""y"":1.285,""width"":94.63,""height"":98.41,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.333779Z","JJ166"
32896,"1","2026-06-03T14:42:21.334771Z","184v",386,32896,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v342xkyx6t5f/full/1200,/0/default.jpg",3764,"Paris_Archives_Nationales_JJ166_386.jpg","[{""x"":12.1,""y"":0.865,""width"":87.82,""height"":98.67,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32897,"1","2026-06-03T14:42:21.334771Z","185r",387,32897,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v17ai6oos352/full/1200,/0/default.jpg",3765,"Paris_Archives_Nationales_JJ166_387.jpg","[{""x"":0.0,""y"":2.185,""width"":92.58,""height"":97.65,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32898,"1","2026-06-03T14:42:21.334771Z","185v",388,32898,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4v8sk06kvao/full/1200,/0/default.jpg",3766,"Paris_Archives_Nationales_JJ166_388.jpg","[{""x"":13.85,""y"":0.675,""width"":86.08,""height"":98.97,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1337}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32899,"1","2026-06-03T14:42:21.334771Z","186r",389,32899,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx88w5fpbvri/full/1200,/0/default.jpg",3767,"Paris_Archives_Nationales_JJ166_389.jpg","[{""x"":0.005,""y"":1.335,""width"":94.75,""height"":98.41,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32900,"1","2026-06-03T14:42:21.334771Z","186v",390,32900,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v59otxhx3j1z/full/1200,/0/default.jpg",3768,"Paris_Archives_Nationales_JJ166_390.jpg","[{""x"":9.95,""y"":0.14,""width"":90.0,""height"":99.36,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1328}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32901,"1","2026-06-03T14:42:21.334771Z","187r",391,32901,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsujs14obsmj/full/1200,/0/default.jpg",3769,"Paris_Archives_Nationales_JJ166_391.jpg","[{""x"":-0.005,""y"":1.16,""width"":87.47,""height"":98.6,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32902,"1","2026-06-03T14:42:21.334771Z","187v",392,32902,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1ipg80bzig8/full/1200,/0/default.jpg",3770,"Paris_Archives_Nationales_JJ166_392.jpg","[{""x"":3.08,""y"":1.265,""width"":96.86,""height"":98.41,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1328}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32903,"1","2026-06-03T14:42:21.334771Z","188r",393,32903,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7a6o8a89a04/full/1200,/0/default.jpg",3771,"Paris_Archives_Nationales_JJ166_393.jpg","[{""x"":0.0,""y"":0.415,""width"":94.78,""height"":98.97,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32904,"1","2026-06-03T14:42:21.334771Z","188v",394,32904,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtt6yhhq31rm/full/1200,/0/default.jpg",3772,"Paris_Archives_Nationales_JJ166_394.jpg","[{""x"":19.17,""y"":0.0,""width"":80.8,""height"":99.3,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1328}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32905,"1","2026-06-03T14:42:21.334771Z","189r",395,32905,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq8uqjt902gb/full/1200,/0/default.jpg",3773,"Paris_Archives_Nationales_JJ166_395.jpg","[{""x"":0.005,""y"":0.035,""width"":88.25,""height"":99.31,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32906,"1","2026-06-03T14:42:21.334771Z","189v",396,32906,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v85jjdttdyn6/full/1200,/0/default.jpg",3774,"Paris_Archives_Nationales_JJ166_396.jpg","[{""x"":3.47,""y"":0.13,""width"":96.48,""height"":99.66,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1328}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32907,"1","2026-06-03T14:42:21.334771Z","190r",397,32907,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4lolcrm4edc/full/1200,/0/default.jpg",3775,"Paris_Archives_Nationales_JJ166_397.jpg","[{""x"":0.0,""y"":0.775,""width"":86.98,""height"":98.59,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32908,"1","2026-06-03T14:42:21.334771Z","190v",398,32908,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v83w1cx4t8cy/full/1200,/0/default.jpg",3776,"Paris_Archives_Nationales_JJ166_398.jpg","[{""x"":0.485,""y"":0.025,""width"":99.47,""height"":51.89,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1328},{""x"":6.17,""y"":51.815,""width"":93.78,""height"":45.69,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1328}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32909,"1","2026-06-03T14:42:21.334771Z","191r",399,32909,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vswblpojcvoy/full/1200,/0/default.jpg",3777,"Paris_Archives_Nationales_JJ166_399.jpg","[{""x"":0.0,""y"":51.87,""width"":87.7,""height"":46.56,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1425},{""x"":0.03,""y"":0.255,""width"":99.12,""height"":52.85,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32910,"1","2026-06-03T14:42:21.334771Z","191v",400,32910,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj9abwfp9ryd/full/1200,/0/default.jpg",3778,"Paris_Archives_Nationales_JJ166_400.jpg","[{""x"":1.32,""y"":0.27,""width"":98.66,""height"":98.92,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1328}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32911,"1","2026-06-03T14:42:21.334771Z","192r",401,32911,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo0pl4iuhgmd/full/1200,/0/default.jpg",3779,"Paris_Archives_Nationales_JJ166_401.jpg","[{""x"":-0.005,""y"":0.865,""width"":92.93,""height"":72.05,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1425},{""x"":-0.005,""y"":71.055,""width"":99.97,""height"":28.35,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32912,"1","2026-06-03T14:42:21.334771Z","192v",402,32912,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr82gsfbgevq/full/1200,/0/default.jpg",3780,"Paris_Archives_Nationales_JJ166_402.jpg","[{""x"":14.725,""y"":1.905,""width"":85.23,""height"":97.55,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1328}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32913,"1","2026-06-03T14:42:21.334771Z","193r",403,32913,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo6n3wwvu9jv/full/1200,/0/default.jpg",3781,"Paris_Archives_Nationales_JJ166_403.jpg","[{""x"":-0.005,""y"":1.0,""width"":88.33,""height"":98.44,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32914,"1","2026-06-03T14:42:21.334771Z","193v",404,32914,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz5zizgzmuqv/full/1200,/0/default.jpg",3782,"Paris_Archives_Nationales_JJ166_404.jpg","[{""x"":17.6,""y"":0.37,""width"":82.34,""height"":99.44,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1310}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32915,"1","2026-06-03T14:42:21.334771Z","194r",405,32915,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx7ncj4revgl/full/1200,/0/default.jpg",3783,"Paris_Archives_Nationales_JJ166_405.jpg","[{""x"":0.01,""y"":0.87,""width"":93.28,""height"":98.76,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32916,"1","2026-06-03T14:42:21.334771Z","194v",406,32916,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vikiefdoz8o5/full/1200,/0/default.jpg",3784,"Paris_Archives_Nationales_JJ166_406.jpg","[{""x"":19.545,""y"":0.35,""width"":80.43,""height"":99.3,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1310}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32917,"1","2026-06-03T14:42:21.334771Z","195r",407,32917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v865o5rjwng3/full/1200,/0/default.jpg",3785,"Paris_Archives_Nationales_JJ166_407.jpg","[{""x"":0.045,""y"":0.37,""width"":93.27,""height"":70.02,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1425},{""x"":0.005,""y"":70.225,""width"":99.33,""height"":28.67,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1425}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
32918,"1","2026-06-03T14:42:21.334771Z","195v",408,32918,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbtmfk1a0nsk/full/1200,/0/default.jpg",3786,"Paris_Archives_Nationales_JJ166_408.jpg","[{""x"":16.925,""y"":0.2,""width"":83.01,""height"":99.46,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1310}]","","JJ166","2026-06-03T14:42:21.334771Z","JJ166"
