zone_id	image_id	register	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	url_image_full	image_filename	image_width_px	image_height_px
3272	1854	JJ206	JJ206	228	103v	103v	0	AC	0	1529	3648	1460	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vonh0uihfzqx/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_228.jpg	3654	4104
3273	1854	JJ206	JJ206	228	103v	103v	1	AI	44	2989	3609	1041	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vonh0uihfzqx/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_228.jpg	3654	4104
3274	1855	JJ206	JJ206	229	104r	104r	2	AF	0	3	3507	1411	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrwdqvhht5jg/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_229.jpg	3513	4077
3275	1855	JJ206	JJ206	229	104r	104r	0	AC	2	1418	3507	1144	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrwdqvhht5jg/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_229.jpg	3513	4077
3276	1855	JJ206	JJ206	229	104r	104r	1	AI	4	2557	3502	1514	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrwdqvhht5jg/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_229.jpg	3513	4077
3277	1856	JJ206	JJ206	230	104v	104v	2	AF	8	16	3645	1165	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqsnandli996/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_230.jpg	3654	4104
3278	1856	JJ206	JJ206	230	104v	104v	0	AC	6	1184	3647	1077	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqsnandli996/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_230.jpg	3654	4104
3279	1856	JJ206	JJ206	230	104v	104v	0	AC	13	2265	3640	1826	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqsnandli996/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_230.jpg	3654	4104
3280	1857	JJ206	JJ206	231	105r	105r	0	AC	1	3	3569	1820	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq909qg8gd0d/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_231.jpg	3573	4113
3281	1857	JJ206	JJ206	231	105r	105r	0	AC	1	1823	3567	1307	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq909qg8gd0d/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_231.jpg	3573	4113
3282	1857	JJ206	JJ206	231	105r	105r	1	AI	7	3122	3563	969	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq909qg8gd0d/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_231.jpg	3573	4113
3283	1858	JJ206	JJ206	232	105v	105v	2	AF	4	1	3649	1219	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqq8882dri4j/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_232.jpg	3654	4053
3284	1858	JJ206	JJ206	232	105v	105v	0	AC	1	1221	3647	1464	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqq8882dri4j/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_232.jpg	3654	4053
3285	1858	JJ206	JJ206	232	105v	105v	1	AI	15	2684	3637	1364	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqq8882dri4j/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_232.jpg	3654	4053
3286	1859	JJ206	JJ206	233	106r	106r	2	AF	0	2	3512	1452	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6f7j0ptawjj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_233.jpg	3519	4077
3287	1859	JJ206	JJ206	233	106r	106r	1	AI	0	1463	3515	2606	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6f7j0ptawjj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_233.jpg	3519	4077
3288	1860	JJ206	JJ206	234	106v	106v	2	AF	19	6	3634	1677	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxtad1rr24is/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_234.jpg	3654	4104
3289	1860	JJ206	JJ206	234	106v	106v	0	AC	1	1692	3651	1167	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxtad1rr24is/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_234.jpg	3654	4104
3290	1860	JJ206	JJ206	234	106v	106v	1	AI	11	2858	3642	1163	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxtad1rr24is/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_234.jpg	3654	4104
3291	1861	JJ206	JJ206	235	107r	107r	2	AF	2	2	3551	979	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdq0g4sz9b5o/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_235.jpg	3555	4086
3292	1861	JJ206	JJ206	235	107r	107r	0	AC	4	987	3548	1756	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdq0g4sz9b5o/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_235.jpg	3555	4086
3293	1861	JJ206	JJ206	235	107r	107r	1	AI	2	2741	3552	1314	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdq0g4sz9b5o/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_235.jpg	3555	4086
3294	1862	JJ206	JJ206	236	107v	107v	2	AF	5	29	3643	1282	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjpp8iz52i2v/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_236.jpg	3654	4104
3295	1862	JJ206	JJ206	236	107v	107v	0	AC	0	1315	3652	1109	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjpp8iz52i2v/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_236.jpg	3654	4104
3296	1862	JJ206	JJ206	236	107v	107v	0	AC	9	2430	3644	1670	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjpp8iz52i2v/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_236.jpg	3654	4104
3297	1863	JJ206	JJ206	237	108r	108r	0	AC	0	3	3511	1489	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtfxk6zpos2f/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_237.jpg	3513	4065
3298	1863	JJ206	JJ206	237	108r	108r	1	AI	0	1493	3513	2559	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtfxk6zpos2f/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_237.jpg	3513	4065
3299	1864	JJ206	JJ206	238	108v	108v	0	AC	0	6	3652	1436	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtjklitxoigd/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_238.jpg	3654	4104
3300	1864	JJ206	JJ206	238	108v	108v	0	AC	12	1442	3641	2646	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtjklitxoigd/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_238.jpg	3654	4104
3301	1865	JJ206	JJ206	239	109r	109r	0	AC	0	2	3499	1408	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8pw7uyqwujb/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_239.jpg	3504	4089
3302	1865	JJ206	JJ206	239	109r	109r	0	AC	0	1418	3499	1178	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8pw7uyqwujb/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_239.jpg	3504	4089
3303	1865	JJ206	JJ206	239	109r	109r	1	AI	0	2599	3498	1482	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8pw7uyqwujb/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_239.jpg	3504	4089
3304	1866	JJ206	JJ206	240	109v	109v	2	AF	16	1	3477	789	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs4irt7kwndf/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_240.jpg	3495	4059
3305	1866	JJ206	JJ206	240	109v	109v	0	AC	0	795	3491	1349	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs4irt7kwndf/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_240.jpg	3495	4059
3306	1866	JJ206	JJ206	240	109v	109v	0	AC	0	2149	3493	1907	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs4irt7kwndf/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_240.jpg	3495	4059
3307	1867	JJ206	JJ206	241	110r	110r	0	AC	1	2	3431	1550	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7yy1vmkb0s0/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_241.jpg	3438	4056
3308	1867	JJ206	JJ206	241	110r	110r	0	AC	1	1558	3433	1292	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7yy1vmkb0s0/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_241.jpg	3438	4056
3309	1867	JJ206	JJ206	241	110r	110r	1	AI	1	2855	3432	1190	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7yy1vmkb0s0/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_241.jpg	3438	4056
3310	1868	JJ206	JJ206	242	110v	110v	2	AF	0	4	3499	1581	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw0vvrrqb3if/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_242.jpg	3504	4104
3311	1868	JJ206	JJ206	242	110v	110v	0	AC	0	1590	3497	1131	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw0vvrrqb3if/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_242.jpg	3504	4104
3312	1868	JJ206	JJ206	242	110v	110v	1	AI	0	2724	3498	1303	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw0vvrrqb3if/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_242.jpg	3504	4104
3313	1869	JJ206	JJ206	243	111r	111r	2	AF	0	1	3569	2361	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm98tt5h6kp5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_243.jpg	3570	4068
3314	1869	JJ206	JJ206	243	111r	111r	1	AI	6	2373	3562	1689	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm98tt5h6kp5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_243.jpg	3570	4068
3315	1870	JJ206	JJ206	244	111v	111v	2	AF	3	1	3569	816	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viq15bd54e14/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_244.jpg	3576	4101
3316	1870	JJ206	JJ206	244	111v	111v	0	AC	5	820	3569	1516	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viq15bd54e14/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_244.jpg	3576	4101
3317	1870	JJ206	JJ206	244	111v	111v	0	AC	1	2339	3572	1729	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viq15bd54e14/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_244.jpg	3576	4101
3318	1871	JJ206	JJ206	245	112r	112r	0	AC	0	3	3524	1546	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9xw0n745mqe/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_245.jpg	3528	4059
3319	1871	JJ206	JJ206	245	112r	112r	0	AC	2	1557	3522	1349	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9xw0n745mqe/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_245.jpg	3528	4059
3320	1871	JJ206	JJ206	245	112r	112r	1	AI	7	2914	3520	1139	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9xw0n745mqe/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_245.jpg	3528	4059
3321	1872	JJ206	JJ206	246	112v	112v	2	AF	0	5	3601	1229	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvk801flqk4h/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_246.jpg	3603	4104
3322	1872	JJ206	JJ206	246	112v	112v	0	AC	5	1236	3596	1322	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvk801flqk4h/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_246.jpg	3603	4104
3323	1872	JJ206	JJ206	246	112v	112v	1	AI	36	2556	3566	1529	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvk801flqk4h/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_246.jpg	3603	4104
3324	1873	JJ206	JJ206	247	113r	113r	2	AF	2	3	3657	1023	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm9szewdg1md/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_247.jpg	3669	4131
3325	1873	JJ206	JJ206	247	113r	113r	0	AC	1	1031	3662	1289	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm9szewdg1md/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_247.jpg	3669	4131
3326	1873	JJ206	JJ206	247	113r	113r	0	AC	1	2324	3661	1778	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm9szewdg1md/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_247.jpg	3669	4131
3327	1874	JJ206	JJ206	248	113v	113v	0	AC	5	2	3572	1314	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxn04r5rhkn1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_248.jpg	3579	4047
3328	1874	JJ206	JJ206	248	113v	113v	0	AC	6	1320	3571	1742	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxn04r5rhkn1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_248.jpg	3579	4047
3329	1874	JJ206	JJ206	248	113v	113v	1	AI	0	3060	3578	985	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxn04r5rhkn1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_248.jpg	3579	4047
3330	1875	JJ206	JJ206	249	114r	114r	2	AF	5	3	3612	1701	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsn289ttdafm/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_249.jpg	3624	4062
3331	1875	JJ206	JJ206	249	114r	114r	0	AC	11	1708	3608	2317	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsn289ttdafm/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_249.jpg	3624	4062
3332	1876	JJ206	JJ206	250	114v	114v	0	AC	12	6	3588	1310	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3e10rh1euz1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_250.jpg	3603	4053
3333	1876	JJ206	JJ206	250	114v	114v	0	AC	32	1312	3570	1522	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3e10rh1euz1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_250.jpg	3603	4053
3334	1876	JJ206	JJ206	250	114v	114v	1	AI	16	2828	3586	1221	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3e10rh1euz1/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_250.jpg	3603	4053
3335	1877	JJ206	JJ206	251	115r	115r	2	AF	3	2	3589	965	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv4s0waljcd6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_251.jpg	3594	4071
3336	1877	JJ206	JJ206	251	115r	115r	0	AC	0	971	3592	1350	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv4s0waljcd6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_251.jpg	3594	4071
3337	1877	JJ206	JJ206	251	115r	115r	0	AC	0	2321	3594	1743	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv4s0waljcd6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_251.jpg	3594	4071
3338	1878	JJ206	JJ206	252	115v	115v	0	AC	29	1	3572	1597	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfmf8fsjvfm9/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_252.jpg	3603	4053
3339	1878	JJ206	JJ206	252	115v	115v	0	AC	9	1600	3593	2449	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfmf8fsjvfm9/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_252.jpg	3603	4053
3340	1879	JJ206	JJ206	253	116r	116r	0	AC	0	3	3566	1600	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgm1xogsnhnr/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_253.jpg	3567	4077
3341	1879	JJ206	JJ206	253	116r	116r	0	AC	0	1605	3567	2462	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgm1xogsnhnr/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_253.jpg	3567	4077
3342	1880	JJ206	JJ206	254	116v	116v	0	AC	10	1	3590	1316	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaool97xndd9/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_254.jpg	3603	4053
3343	1880	JJ206	JJ206	254	116v	116v	0	AC	20	1317	3581	1337	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaool97xndd9/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_254.jpg	3603	4053
3344	1880	JJ206	JJ206	254	116v	116v	1	AI	12	2649	3590	1399	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaool97xndd9/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_254.jpg	3603	4053
3345	1881	JJ206	JJ206	255	117r	117r	2	AF	21	5	3535	793	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtmom5k2rtie/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_255.jpg	3558	4065
3346	1881	JJ206	JJ206	255	117r	117r	0	AC	0	801	3555	1393	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtmom5k2rtie/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_255.jpg	3558	4065
3347	1881	JJ206	JJ206	255	117r	117r	0	AC	0	2196	3557	1861	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtmom5k2rtie/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_255.jpg	3558	4065
3348	1882	JJ206	JJ206	256	117v	117v	0	AC	19	7	3581	1831	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvg2b9ptwh3k/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_256.jpg	3603	4053
3349	1882	JJ206	JJ206	256	117v	117v	0	AC	11	1841	3591	2209	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvg2b9ptwh3k/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_256.jpg	3603	4053
3350	1883	JJ206	JJ206	257	118r	118r	0	AC	0	0	3575	810	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5oucmhqzqkl/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_257.jpg	3579	4080
3351	1883	JJ206	JJ206	257	118r	118r	0	AC	3	811	3573	1399	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5oucmhqzqkl/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_257.jpg	3579	4080
3352	1883	JJ206	JJ206	257	118r	118r	0	AC	0	2212	3575	1861	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5oucmhqzqkl/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_257.jpg	3579	4080
3353	1884	JJ206	JJ206	258	118v	118v	0	AC	11	9	3591	2929	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf6rz8itrwo8/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_258.jpg	3603	4053
3354	1884	JJ206	JJ206	258	118v	118v	1	AI	7	2953	3595	1097	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf6rz8itrwo8/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_258.jpg	3603	4053
3355	1885	JJ206	JJ206	259	119r	119r	2	AF	2	4	3555	2216	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz0hotd6xycm/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_259.jpg	3558	4068
3356	1885	JJ206	JJ206	259	119r	119r	1	AI	11	2220	3546	1833	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz0hotd6xycm/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_259.jpg	3558	4068
3357	1886	JJ206	JJ206	260	119v	119v	2	AF	21	6	3580	780	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vso89f80zuf6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_260.jpg	3603	4053
3358	1886	JJ206	JJ206	260	119v	119v	0	AC	3	791	3595	1283	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vso89f80zuf6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_260.jpg	3603	4053
3359	1886	JJ206	JJ206	260	119v	119v	0	AC	8	2073	3593	1977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vso89f80zuf6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_260.jpg	3603	4053
3360	1887	JJ206	JJ206	261	120r	120r	0	AC	0	10	3563	1557	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlfe4861xe0x/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_261.jpg	3567	4059
3361	1887	JJ206	JJ206	261	120r	120r	0	AC	0	1570	3562	1106	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlfe4861xe0x/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_261.jpg	3567	4059
3362	1887	JJ206	JJ206	261	120r	120r	1	AI	3	2683	3562	1371	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlfe4861xe0x/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_261.jpg	3567	4059
3363	1888	JJ206	JJ206	262	120v	120v	2	AF	15	10	3587	1221	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvpr9wo88a0x/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_262.jpg	3603	4053
3364	1888	JJ206	JJ206	262	120v	120v	0	AC	2	1231	3595	1328	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvpr9wo88a0x/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_262.jpg	3603	4053
3365	1888	JJ206	JJ206	262	120v	120v	1	AI	3	2564	3596	1483	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvpr9wo88a0x/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_262.jpg	3603	4053
3366	1889	JJ206	JJ206	263	121r	121r	2	AF	9	2	3536	832	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjacrbcmqi86/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_263.jpg	3546	4068
3367	1889	JJ206	JJ206	263	121r	121r	0	AC	0	831	3543	1100	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjacrbcmqi86/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_263.jpg	3546	4068
3368	1889	JJ206	JJ206	263	121r	121r	0	AC	1	1939	3544	2116	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjacrbcmqi86/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_263.jpg	3546	4068
3369	1890	JJ206	JJ206	264	121v	121v	0	AC	15	3	3586	1317	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxde3fbhf9d5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_264.jpg	3603	4053
3370	1890	JJ206	JJ206	264	121v	121v	0	AC	5	1324	3593	1495	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxde3fbhf9d5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_264.jpg	3603	4053
3371	1890	JJ206	JJ206	264	121v	121v	1	AI	14	2823	3588	1224	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxde3fbhf9d5/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_264.jpg	3603	4053
3372	1891	JJ206	JJ206	265	122r	122r	2	AF	1	2	3529	1338	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0m1pv9zv7j6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_265.jpg	3537	4086
3373	1891	JJ206	JJ206	265	122r	122r	0	AC	5	1343	3526	1575	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0m1pv9zv7j6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_265.jpg	3537	4086
3374	1891	JJ206	JJ206	265	122r	122r	1	AI	6	2914	3528	1166	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0m1pv9zv7j6/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_265.jpg	3537	4086
3375	1892	JJ206	JJ206	266	122v	122v	2	AF	18	2	3583	1083	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjbhvx8e6fbj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_266.jpg	3603	4053
3376	1892	JJ206	JJ206	266	122v	122v	0	AC	17	1088	3585	1146	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjbhvx8e6fbj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_266.jpg	3603	4053
3377	1892	JJ206	JJ206	266	122v	122v	1	AI	15	2238	3587	1812	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjbhvx8e6fbj/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_266.jpg	3603	4053
3378	1893	JJ206	JJ206	267	123r	123r	2	AF	0	2	3521	1017	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtfy5xefakgx/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_267.jpg	3522	4056
3379	1893	JJ206	JJ206	267	123r	123r	0	AC	2	1019	3519	1378	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtfy5xefakgx/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_267.jpg	3522	4056
3380	1893	JJ206	JJ206	267	123r	123r	0	AC	0	2401	3522	1652	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtfy5xefakgx/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_267.jpg	3522	4056
3381	1894	JJ206	JJ206	268	123v	123v	0	AC	5	3	3593	1514	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl5sv5o2ovmz/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_268.jpg	3603	4053
3382	1894	JJ206	JJ206	268	123v	123v	0	AC	18	1519	3583	1564	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl5sv5o2ovmz/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_268.jpg	3603	4053
3383	1894	JJ206	JJ206	268	123v	123v	1	AI	15	3078	3585	970	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl5sv5o2ovmz/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_268.jpg	3603	4053
3384	1895	JJ206	JJ206	269	124r	124r	2	AF	7	3	3543	2428	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdiwmw218mvn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_269.jpg	3552	4083
3385	1895	JJ206	JJ206	269	124r	124r	1	AI	0	2407	3548	1665	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdiwmw218mvn/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_269.jpg	3552	4083
3386	1896	JJ206	JJ206	270	124v	124v	2	AF	5	4	3591	675	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl0k0fvkvs61/full/full/0/default.jpg	Paris_Archives_Nationales_JJ206_270.jpg	3603	4053
